MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,RainTomorrow
44.3,69.0,100.5,7.4,58.1,1015.7,57.6,Yes
46.8,61.3,305.7,9.5,65.1,1012.7,55.3,Yes
40.9,54.0,316.3,8.4,21.3,1021.1,46.8,No
32.0,60.3,328.8,7.9,37.9,1021.5,46.7,No
35.8,61.5,260.8,6.4,43.6,1020.4,49.5,No
40.1,64.9,287.2,7.0,43.3,1017.8,52.3,No
44.5,64.2,307.4,13.0,39.2,1014.4,53.6,No
38.1,59.6,273.7,8.7,47.8,1021.8,48.9,No
38.3,61.5,250.1,8.5,57.3,1021.2,49.9,No
44.1,55.6,294.5,11.6,44.0,1018.7,49.3,No
36.2,56.0,280.2,7.6,30.1,1022.2,45.6,No
35.3,60.4,249.8,8.2,46.7,1020.7,48.4,No
42.0,62.0,246.8,7.5,63.7,1015.9,51.2,No
40.7,58.0,299.4,9.4,29.5,1017.6,50.0,No
40.7,57.5,269.3,8.6,43.5,1021.7,49.0,No
40.6,60.2,282.8,7.0,54.4,1024.4,50.8,No
41.3,59.4,267.6,9.0,63.2,1020.1,50.0,No
39.6,58.7,50.5,15.6,60.4,1014.7,50.0,No
41.1,67.8,34.8,11.8,38.3,1014.0,53.8,No
42.8,66.5,263.9,9.6,47.2,1016.3,54.5,No
40.7,67.7,264.7,7.8,41.2,1014.9,55.1,No
44.7,73.5,106.6,7.3,42.6,1016.1,59.6,No
51.6,60.7,113.8,7.2,74.2,1012.9,55.4,Yes
47.8,66.8,284.5,8.3,68.5,1015.4,56.8,Yes
50.2,60.6,76.1,7.8,75.4,1015.0,54.5,Yes
48.2,56.8,259.3,8.4,72.9,1010.5,51.5,Yes
42.0,51.9,279.7,13.4,48.8,1013.9,47.1,Yes
40.2,46.9,289.4,21.6,44.1,1016.1,44.3,No
38.5,55.6,281.5,9.2,46.9,1015.9,47.6,No
39.3,57.7,235.3,14.0,55.1,1013.6,50.3,No
50.6,63.3,233.0,12.2,52.0,1009.2,56.9,No
43.5,64.9,302.1,7.8,44.6,1016.6,54.7,No
46.9,64.0,285.2,7.6,50.8,1019.3,55.5,No
44.3,67.3,241.4,9.3,50.4,1019.7,56.5,No
48.0,69.5,236.6,8.4,52.0,1019.1,58.8,No
46.0,73.9,238.7,8.4,56.7,1015.9,61.6,No
61.9,79.0,233.5,10.3,74.0,1012.9,68.8,No
64.9,75.6,249.9,4.8,79.0,1011.5,69.4,No
61.1,81.0,115.1,5.8,71.0,1005.8,71.1,No
60.0,76.6,253.4,8.0,64.2,1007.4,69.4,No
54.4,66.7,238.5,7.3,69.4,1011.4,61.0,Yes
50.7,81.0,321.8,6.5,54.9,1013.3,65.7,No
58.9,78.8,124.7,9.7,33.9,1017.1,69.3,No
59.0,79.4,170.9,8.5,29.8,1014.7,68.6,Yes
55.7,62.4,123.7,11.4,94.0,1005.7,58.6,Yes
55.5,63.0,235.3,9.2,89.8,1006.6,58.4,Yes
55.6,71.3,256.4,11.8,62.4,1008.1,62.4,No
49.1,65.2,258.9,14.8,72.4,1004.8,58.3,Yes
50.5,71.7,250.8,14.5,50.6,1014.7,61.1,No
53.5,78.6,275.8,8.3,38.3,1016.4,66.2,No
59.0,69.0,109.3,9.2,76.7,1009.3,62.3,Yes
59.3,68.3,250.3,7.0,91.0,1006.6,62.4,Yes
58.5,76.6,279.7,7.2,81.7,1005.4,66.3,Yes
56.3,80.6,162.7,18.8,82.8,998.9,67.1,Yes
53.1,62.6,74.4,13.6,75.4,999.7,56.8,Yes
49.2,67.1,39.7,7.8,60.2,1011.2,58.3,Yes
52.3,72.4,38.4,6.2,57.4,1014.4,63.0,No
57.9,73.0,146.5,7.4,68.6,1012.8,65.9,No
62.0,76.5,258.7,10.1,67.3,1011.0,68.5,No
58.9,68.6,249.4,14.2,83.5,1009.5,64.1,Yes
57.2,69.8,268.0,8.5,82.6,1012.3,62.1,Yes
55.0,72.7,278.4,9.5,81.8,1009.7,61.6,Yes
53.8,74.4,291.9,10.7,70.5,1009.3,63.7,Yes
57.7,74.3,278.8,8.2,64.0,1009.4,65.9,Yes
57.1,80.6,287.0,8.7,67.4,1014.5,68.8,No
60.0,84.3,296.3,7.7,59.8,1016.2,72.6,No
61.7,80.3,274.6,9.3,62.6,1011.8,70.5,No
62.1,76.1,264.9,14.8,65.4,1009.8,68.3,Yes
58.9,72.2,211.2,11.7,68.9,1007.8,65.0,Yes
63.9,82.4,250.3,11.1,75.7,1003.9,71.5,Yes
67.6,80.9,262.6,12.2,82.6,1003.8,71.5,Yes
65.3,82.9,291.4,7.1,72.9,1006.8,73.1,No
66.3,87.6,264.1,9.5,65.8,1007.8,76.2,No
66.4,83.3,254.6,9.8,71.1,1011.4,73.1,No
66.8,88.1,284.1,11.2,66.8,1014.3,76.5,No
65.1,91.4,298.0,9.7,54.7,1014.7,79.6,No
70.6,89.7,290.3,12.4,62.9,1009.5,78.7,Yes
71.9,88.2,310.2,9.2,71.3,1003.5,79.0,Yes
69.8,81.3,275.3,5.7,72.9,1004.8,76.1,Yes
69.0,91.6,256.5,9.6,58.3,1004.2,79.8,Yes
69.8,84.0,270.9,13.4,71.0,1003.7,75.9,Yes
64.7,83.6,240.6,11.7,63.5,1006.3,73.2,No
68.1,86.9,261.9,9.0,64.4,1005.7,75.8,No
65.4,86.0,263.0,10.5,61.2,1005.1,75.4,No
67.0,80.2,3.9,6.8,64.0,1003.1,73.8,No
70.0,84.9,13.5,8.3,64.0,1005.7,76.1,Yes
67.2,84.6,264.5,11.4,64.8,1009.9,76.6,No
66.9,90.1,282.9,7.6,61.5,1008.0,78.3,No
71.0,95.2,291.3,8.7,53.6,1007.7,82.6,No
73.7,88.8,258.0,7.0,55.2,1008.3,80.4,No
68.3,79.1,119.9,13.0,79.6,1003.4,73.4,Yes
69.0,74.1,189.1,9.1,90.7,1001.4,71.2,Yes
66.5,78.8,229.9,11.4,82.9,1005.8,71.6,Yes
68.9,84.3,259.0,11.6,70.5,1005.5,75.3,No
70.4,86.0,284.3,10.3,71.9,1004.4,77.1,No
68.0,80.6,111.3,11.6,75.6,1002.6,75.2,Yes
65.4,73.6,13.1,15.9,85.8,993.3,68.6,Yes
64.4,75.5,291.9,7.7,79.9,1004.0,70.0,Yes
66.6,84.0,186.3,4.8,73.1,1010.3,75.1,No
70.2,86.0,144.4,11.7,61.9,1010.4,77.9,No
68.7,83.9,237.6,5.2,66.0,1007.0,75.1,Yes
66.7,82.0,237.7,5.2,67.2,1004.4,74.6,No
71.2,86.9,247.2,5.7,63.6,1000.7,78.3,No
72.5,82.3,269.9,6.0,71.8,1003.5,76.3,No
70.5,86.2,262.4,6.4,70.9,1004.3,77.9,No
70.2,91.0,135.8,6.6,66.2,1003.5,80.5,No
74.1,81.7,41.7,11.8,69.8,1002.1,77.7,Yes
72.5,85.3,54.7,8.1,61.3,1006.4,78.7,Yes
71.6,78.3,69.9,6.1,68.5,1009.3,74.8,Yes
64.1,71.6,60.7,8.9,92.5,1003.2,66.6,Yes
63.2,75.4,39.3,8.7,78.0,1003.3,68.9,Yes
66.7,82.8,69.8,6.4,62.4,1005.1,73.7,No
67.8,84.8,265.7,5.8,69.4,1006.4,76.7,No
70.3,87.6,261.4,5.3,71.5,1007.9,78.7,No
72.0,86.2,221.8,5.9,71.7,1008.0,78.7,No
69.1,81.2,123.0,13.9,78.7,1005.1,76.0,Yes
72.9,80.8,191.3,14.9,84.4,1004.7,76.1,Yes
70.9,86.3,251.1,5.8,73.6,1011.3,77.7,Yes
72.4,77.5,100.7,5.3,90.1,1009.7,74.6,Yes
66.7,73.2,66.9,10.8,93.6,1006.2,71.0,Yes
66.3,80.6,51.7,12.8,71.4,998.8,73.3,Yes
72.3,82.3,27.8,10.8,65.4,1002.5,76.7,Yes
71.3,84.2,61.4,5.8,67.2,1006.7,77.6,No
72.9,78.5,53.7,5.5,86.1,1008.2,75.9,Yes
72.8,79.2,62.1,4.2,84.7,1009.9,75.9,Yes
73.1,78.5,54.2,5.4,95.5,1011.6,75.1,Yes
74.3,82.6,238.3,5.3,86.4,1012.9,77.9,Yes
73.8,85.2,236.2,5.3,82.0,1013.7,79.4,Yes
75.2,82.6,198.0,6.8,89.9,1010.4,78.0,Yes
74.8,80.8,196.7,10.3,95.4,1007.7,76.9,Yes
74.7,80.6,198.8,10.2,93.3,1007.6,77.8,Yes
77.1,85.5,214.3,8.6,86.4,1010.1,81.3,Yes
78.3,85.0,166.3,6.2,91.2,1010.7,80.3,Yes
73.8,79.9,201.5,10.6,90.8,1004.8,76.4,Yes
72.3,80.3,107.7,5.0,83.8,1006.7,76.1,Yes
72.8,78.6,72.5,5.2,87.9,1002.7,75.9,Yes
74.9,79.7,179.2,10.7,93.5,1002.0,77.5,Yes
77.9,86.5,166.6,6.6,90.7,1003.2,80.2,Yes
72.5,82.0,215.8,5.6,91.6,1008.4,76.8,Yes
74.2,88.0,178.3,5.4,84.3,1012.2,80.9,Yes
79.2,88.0,189.8,6.6,81.0,1009.2,83.0,Yes
80.3,84.4,206.9,8.1,83.7,1005.2,81.9,Yes
77.3,81.6,220.9,5.5,95.5,1008.0,79.4,Yes
77.3,88.4,212.5,7.2,81.8,1010.4,82.0,Yes
78.6,91.0,239.3,5.7,76.8,1013.1,83.3,No
74.6,89.1,256.4,6.2,77.6,1012.9,81.4,No
74.2,88.6,264.4,6.4,76.9,1011.2,81.1,No
76.0,90.9,259.8,6.2,75.9,1011.9,82.1,No
76.8,85.0,21.1,4.1,81.9,1013.4,80.5,Yes
71.8,82.0,54.0,6.4,86.6,1012.4,76.4,Yes
70.9,86.5,261.9,6.0,78.5,1008.7,77.7,Yes
73.9,89.2,176.9,7.9,72.2,1005.0,81.8,No
76.8,94.2,222.7,9.1,69.7,1004.2,85.5,Yes
78.9,93.7,76.0,11.7,67.6,1002.3,86.7,Yes
78.4,84.5,133.5,14.1,80.9,1000.1,81.6,Yes
78.6,85.6,215.7,5.4,89.2,1006.6,81.3,Yes
77.2,84.3,146.9,4.8,91.2,1008.8,80.0,Yes
76.6,88.5,232.8,5.2,87.9,1011.0,80.9,Yes
75.6,86.3,66.6,6.9,75.7,1012.0,80.2,Yes
75.3,85.3,136.3,7.5,73.0,1009.3,80.1,No
73.5,79.0,34.3,11.8,92.8,1004.4,76.3,Yes
68.3,78.2,271.2,23.6,82.4,996.1,73.5,Yes
67.8,81.0,207.3,9.0,65.1,1011.4,73.9,Yes
66.7,81.4,95.4,5.5,65.8,1013.5,73.8,No
66.5,76.5,50.5,8.4,76.5,1009.7,71.6,Yes
63.6,70.1,324.8,11.4,92.7,993.2,66.9,Yes
70.1,81.6,235.3,11.0,67.9,1007.4,74.7,Yes
65.1,76.9,187.7,6.6,83.1,1009.8,70.5,Yes
65.5,80.1,172.4,8.1,75.7,1008.6,72.7,Yes
67.3,80.8,65.5,7.3,71.9,1013.9,72.9,Yes
65.0,73.5,41.7,5.6,82.9,1016.0,68.8,Yes
62.2,78.5,9.6,5.7,68.3,1015.6,70.8,Yes
63.3,76.7,269.6,6.6,78.5,1014.2,70.6,Yes
65.6,80.9,67.3,4.4,76.6,1012.6,73.0,Yes
68.7,77.8,167.5,5.9,78.6,1009.4,72.9,Yes
67.6,75.3,256.6,4.3,69.6,1009.9,71.0,Yes
64.3,78.1,243.0,8.2,61.1,1012.2,71.2,Yes
62.7,79.3,253.2,6.7,61.5,1014.6,70.1,Yes
58.2,76.0,278.8,6.2,57.1,1016.7,67.3,No
55.4,75.9,57.8,3.8,58.7,1018.1,65.5,Yes
59.7,77.3,63.4,6.1,55.2,1018.6,67.9,No
60.5,73.9,58.4,9.6,56.6,1018.3,66.9,No
63.1,77.2,57.3,11.2,56.6,1015.5,69.6,No
60.7,78.0,48.5,7.9,61.1,1013.5,68.9,No
60.1,76.4,43.5,10.8,59.3,1016.4,67.4,No
57.9,78.0,52.0,5.9,61.4,1018.5,68.4,No
59.1,78.3,288.8,4.7,68.0,1016.7,68.2,No
58.1,74.4,328.4,7.1,69.4,1011.9,67.0,No
59.6,75.8,22.2,7.3,78.7,1010.4,66.9,Yes
60.3,74.3,144.8,5.1,74.4,1013.1,66.2,Yes
60.1,71.9,184.7,7.5,78.2,1014.4,66.5,No
64.4,73.1,263.4,5.1,73.7,1014.9,68.3,Yes
53.8,71.8,293.6,13.3,64.5,1012.4,64.0,No
46.8,64.8,297.1,8.3,52.2,1017.7,56.9,No
46.1,66.5,294.2,6.0,56.7,1022.0,57.6,No
47.6,71.0,41.6,5.5,48.8,1025.7,60.1,No
51.8,73.2,59.8,9.9,54.4,1026.9,62.7,No
53.3,73.3,56.6,8.1,50.7,1023.7,63.2,No
52.1,69.8,53.3,6.7,60.0,1020.2,61.7,No
55.0,68.8,89.7,5.1,67.9,1016.4,62.1,No
55.0,70.0,286.4,6.3,70.3,1015.0,61.6,No
46.4,65.4,311.9,7.1,51.7,1020.5,56.3,No
49.0,65.4,311.0,10.1,51.5,1024.6,55.7,No
43.4,63.5,329.2,5.3,40.5,1026.1,52.7,No
45.6,59.9,22.5,2.8,63.7,1024.1,53.1,No
46.1,64.7,300.1,6.3,66.3,1023.2,55.1,No
43.3,67.3,293.2,6.0,69.0,1023.9,55.1,No
46.7,69.7,295.7,5.3,75.8,1024.7,57.8,No
47.8,70.6,13.6,6.3,72.2,1025.9,57.7,No
51.5,63.7,91.6,5.8,70.4,1019.4,57.3,No
49.2,65.1,304.4,10.3,67.7,1013.7,57.4,No
43.9,55.6,285.2,8.2,47.4,1015.0,49.0,No
39.7,56.5,291.5,7.7,45.8,1018.8,47.7,No
39.0,64.6,277.8,5.9,66.4,1020.1,51.2,No
43.8,64.8,277.2,5.9,74.1,1020.0,53.8,No
46.1,66.7,308.3,4.8,76.1,1020.9,55.9,No
49.9,64.6,294.7,6.9,55.4,1022.5,58.0,No
38.8,59.8,268.2,6.0,43.3,1024.1,50.2,No
38.2,66.0,9.8,4.2,48.5,1025.2,51.2,No
42.9,64.3,183.5,8.1,61.2,1024.6,54.9,No
52.0,59.0,186.1,8.5,84.4,1019.6,56.7,Yes
42.3,59.5,278.4,7.4,60.2,1020.4,51.6,Yes
38.3,48.3,308.9,13.3,45.2,1022.1,43.1,Yes
34.1,50.7,298.7,7.4,38.0,1025.4,41.8,No
36.7,59.6,61.8,4.6,63.8,1027.1,47.7,Yes
49.5,62.8,149.9,4.6,62.3,1021.8,55.5,No
51.3,63.9,255.2,7.4,69.0,1017.8,58.2,Yes
40.9,53.1,294.2,8.7,45.5,1022.1,48.9,No
35.2,48.6,302.6,6.1,37.1,1025.7,43.0,No
35.4,54.7,286.6,7.1,57.5,1028.1,45.1,No
35.8,60.4,67.5,4.0,58.4,1031.6,47.0,No
37.5,63.3,56.4,6.0,61.9,1030.5,49.0,No
43.5,62.6,292.7,4.6,73.6,1028.6,52.1,No
41.1,65.9,108.8,6.8,72.6,1029.3,52.0,No
43.2,58.7,312.3,5.8,78.8,1027.5,50.6,No
42.4,64.3,53.0,5.1,76.7,1026.3,51.5,No
46.0,67.8,78.3,5.5,72.0,1023.8,58.0,Yes
58.6,66.5,88.0,6.3,89.3,1016.7,62.5,Yes
47.5,67.3,227.7,10.7,87.9,1007.6,58.9,Yes
34.6,45.4,295.6,6.9,72.1,1018.8,39.2,Yes
30.0,54.1,48.4,7.3,67.4,1023.8,42.5,No
37.3,48.4,300.8,6.1,78.8,1022.4,44.0,Yes
31.6,42.3,295.3,6.8,56.5,1028.1,36.2,Yes
32.1,44.7,321.4,5.9,49.5,1028.7,38.1,No
31.7,49.1,295.8,4.1,65.2,1027.5,39.3,No
33.2,50.8,285.6,3.7,69.2,1027.0,41.3,No
35.7,45.3,292.9,7.5,60.4,1025.8,40.9,No
29.8,37.6,311.8,7.5,47.2,1028.9,33.2,No
25.9,37.2,321.0,7.2,55.7,1029.6,32.3,No
24.3,39.5,297.6,7.0,56.2,1034.5,31.8,No
23.1,43.2,324.2,6.3,42.5,1035.7,34.5,No
34.3,42.5,286.8,5.6,38.3,1031.1,37.5,No
28.9,40.1,301.1,8.3,42.8,1029.8,34.6,No
21.6,39.5,279.8,6.2,52.9,1030.3,30.9,No
27.5,43.6,307.9,5.1,63.2,1029.7,35.1,No
31.5,47.4,253.6,5.8,68.2,1028.1,39.3,No
33.2,44.9,304.7,8.5,56.7,1028.0,39.4,No
26.2,38.5,303.4,5.8,46.9,1029.1,32.0,No
22.8,42.3,38.4,4.6,56.9,1026.9,33.2,No
37.5,48.1,232.9,4.4,66.6,1022.5,42.6,No
33.9,49.4,301.3,5.5,79.1,1019.8,41.1,No
27.8,42.5,288.6,7.9,51.7,1019.5,36.8,No
23.2,36.1,325.5,8.5,74.0,1018.5,31.6,Yes
16.4,22.9,313.1,8.2,44.9,1028.8,19.8,No
14.0,23.7,320.0,10.2,38.2,1031.6,18.6,No
13.2,24.8,322.3,7.3,39.8,1031.4,18.7,No
10.8,32.0,280.8,5.6,46.2,1030.9,22.2,No
22.6,34.7,315.8,11.3,55.4,1028.1,30.0,Yes
16.9,29.7,308.2,6.8,39.7,1033.2,23.9,No
16.5,32.9,308.0,5.8,47.6,1032.7,25.3,No
20.3,39.7,267.7,5.7,66.6,1029.5,28.5,No
24.9,43.7,258.6,6.8,71.2,1026.1,33.8,No
28.5,48.4,194.5,6.6,77.5,1022.6,38.9,No
30.5,42.9,265.2,9.1,61.9,1018.2,38.4,No
25.7,38.2,277.1,7.3,49.1,1023.3,31.1,No
26.6,45.7,341.7,5.5,67.1,1024.2,34.6,No
33.1,50.1,83.8,4.6,66.3,1021.7,40.7,No
35.7,51.9,30.3,2.9,74.9,1023.0,43.4,Yes
23.0,38.4,285.1,7.3,74.8,1022.0,33.3,Yes
10.2,21.4,300.6,9.6,51.4,1023.1,14.3,No
10.0,22.5,294.4,5.9,48.0,1026.5,16.7,No
13.8,33.5,280.5,5.7,62.7,1025.9,24.3,No
18.3,29.5,294.8,8.1,35.1,1028.8,24.5,No
14.3,29.4,281.8,6.1,41.7,1033.9,22.6,No
15.4,32.4,47.7,4.7,49.4,1031.7,25.2,No
17.1,28.6,319.4,8.4,50.3,1030.1,24.3,No
10.1,27.4,233.0,6.5,52.6,1024.6,19.2,No
3.4,17.6,301.0,11.8,49.1,1026.0,8.0,No
0.5,12.1,305.6,8.8,42.0,1025.6,6.0,No
1.5,17.7,296.2,6.6,44.1,1025.0,10.1,No
5.2,25.7,43.7,3.5,57.2,1027.8,16.0,No
11.3,24.9,31.0,4.7,65.7,1027.2,19.0,No
13.2,31.6,68.9,6.2,82.1,1018.3,22.9,Yes
20.6,46.9,226.1,5.3,85.5,1014.8,33.8,Yes
23.6,44.3,41.1,5.6,50.4,1021.7,33.7,Yes
30.8,51.3,216.2,8.9,66.8,1016.2,40.4,Yes
19.0,31.3,278.6,7.5,58.7,1024.9,25.2,No
14.9,29.1,244.4,5.9,52.6,1027.9,22.1,No
18.5,33.5,302.0,13.1,68.3,1021.1,26.7,Yes
11.5,30.2,318.9,6.3,38.9,1031.9,20.2,No
19.0,44.1,65.2,6.1,41.6,1030.3,29.3,No
36.0,44.8,68.3,4.0,61.6,1023.8,39.3,Yes
38.7,44.6,25.4,5.7,94.0,1019.9,41.4,Yes
36.8,53.7,54.6,9.3,70.1,1020.0,44.8,No
31.1,56.0,69.2,7.0,68.0,1025.4,42.8,No
31.8,57.1,64.3,6.0,68.9,1026.1,43.0,No
37.8,44.6,305.4,6.4,83.6,1020.0,41.9,Yes
28.1,43.1,280.4,7.1,47.7,1023.7,36.1,Yes
17.5,34.9,301.5,13.3,53.6,1017.0,29.0,Yes
12.2,23.1,292.6,12.8,36.4,1026.5,17.2,No
18.0,41.7,32.7,6.7,55.9,1025.6,29.0,Yes
22.2,49.0,79.1,5.3,63.3,1026.9,35.4,Yes
33.3,49.0,250.5,7.9,79.6,1016.4,42.8,Yes
18.9,28.2,295.1,12.1,41.1,1025.8,23.8,No
15.5,33.6,216.0,7.8,58.0,1026.0,25.6,Yes
20.7,34.0,263.0,6.1,49.4,1026.8,27.1,Yes
23.0,44.0,195.9,7.1,68.8,1021.7,33.6,Yes
37.6,50.6,201.0,4.8,79.5,1015.3,43.9,Yes
29.3,45.5,280.6,9.9,66.8,1020.6,40.3,No
23.9,32.7,303.9,9.7,39.6,1027.9,27.9,No
19.7,39.5,273.6,6.4,46.7,1028.7,30.2,No
28.5,44.9,226.5,5.1,75.2,1025.2,37.2,No
30.2,50.0,26.0,4.6,77.2,1025.4,40.0,No
29.8,55.4,319.5,4.7,67.6,1024.9,40.4,No
26.5,57.2,271.4,5.0,63.0,1024.8,41.6,No
37.9,57.7,301.1,4.3,49.3,1015.8,47.9,No
24.3,46.8,251.6,8.7,63.6,1011.0,36.6,Yes
20.2,29.0,286.0,8.9,57.1,1016.9,23.8,Yes
14.6,22.6,295.3,13.5,40.7,1018.7,18.3,No
13.7,30.5,295.6,8.3,39.8,1022.1,22.1,No
19.3,48.5,190.2,9.6,61.5,1018.2,33.7,No
37.3,58.5,213.7,8.6,60.4,1009.7,45.7,No
37.2,64.0,198.5,16.4,65.0,1009.7,50.5,No
34.4,55.3,298.0,15.5,62.7,1013.9,45.9,No
27.9,39.3,293.0,8.1,29.3,1025.7,33.2,No
27.5,48.2,331.5,5.9,29.4,1025.6,36.8,No
30.4,47.1,16.1,2.6,40.1,1023.9,38.2,No
29.7,59.4,67.6,6.3,33.4,1023.5,45.1,No
36.7,60.0,77.8,7.6,45.6,1028.1,48.7,No
35.0,51.4,76.0,6.3,46.9,1026.6,45.6,No
33.4,47.7,44.3,11.5,87.9,1016.1,41.7,Yes
32.9,43.7,1.7,6.6,74.6,1024.0,36.8,Yes
28.4,48.9,103.7,4.8,68.5,1029.1,38.4,Yes
33.5,53.7,66.4,5.9,64.6,1024.5,43.6,No
33.8,59.1,281.3,5.9,71.2,1021.0,46.6,No
39.0,52.6,59.5,10.9,70.0,1026.6,44.5,No
36.3,53.0,39.0,8.9,59.6,1028.5,43.0,No
32.1,55.3,266.0,6.1,63.1,1026.9,43.7,No
31.8,53.3,273.1,6.5,57.1,1025.6,43.1,No
33.8,61.0,2.0,5.4,65.2,1028.1,46.3,No
35.4,62.3,249.3,4.7,56.7,1026.3,48.7,No
47.3,57.0,45.8,8.0,54.5,1021.8,51.4,No
38.2,56.9,291.2,5.9,64.1,1021.7,47.9,No
39.1,57.1,250.4,6.7,73.8,1020.1,47.9,No
37.7,60.7,209.2,6.2,67.6,1016.7,50.4,No
42.8,54.8,287.4,8.7,54.0,1015.4,48.5,Yes
34.3,61.7,241.9,6.4,45.4,1019.1,46.8,Yes
38.7,63.5,315.5,5.9,54.3,1019.5,51.1,No
52.1,67.1,100.9,7.1,47.3,1018.3,58.9,No
46.5,58.6,146.6,6.9,73.0,1013.5,50.8,Yes
39.4,47.7,279.7,12.8,67.6,1014.4,43.8,Yes
34.2,51.1,247.5,9.2,52.0,1020.3,43.4,Yes
34.9,60.2,210.9,7.8,64.5,1020.6,47.6,No
39.1,61.6,204.2,7.8,61.6,1020.3,50.3,No
45.5,65.2,258.5,6.3,67.9,1020.9,53.7,No
39.3,67.9,284.0,4.7,63.6,1020.9,52.9,No
47.3,59.1,62.6,6.5,70.4,1011.6,53.0,Yes
46.2,55.6,207.7,8.4,96.0,1002.9,49.5,Yes
45.4,58.4,248.5,9.8,63.2,1008.0,51.4,Yes
36.7,63.9,259.0,9.0,49.4,1012.4,50.9,No
40.4,71.6,286.5,5.7,42.6,1014.2,56.1,No
48.9,73.7,87.6,8.0,35.2,1017.8,62.2,No
55.0,73.1,57.4,9.5,33.3,1019.2,63.4,No
52.9,65.3,55.4,10.0,78.3,1012.8,60.1,Yes
49.8,59.6,48.9,8.9,65.0,1014.8,54.0,Yes
41.6,64.9,74.5,7.0,45.1,1022.0,53.2,No
48.3,66.1,247.3,8.9,48.0,1019.9,56.9,No
44.8,68.9,262.3,7.0,48.5,1019.5,57.0,No
44.5,63.9,305.9,8.3,33.3,1018.3,55.6,No
43.0,65.8,55.4,9.0,37.4,1023.6,55.5,No
46.4,65.1,119.4,7.2,46.3,1030.0,54.9,No
43.8,70.2,337.9,5.9,49.6,1029.4,57.4,No
53.3,64.0,106.8,7.1,68.3,1018.9,56.9,Yes
44.5,56.7,260.5,7.9,75.1,1012.0,52.4,Yes
38.4,56.2,269.8,7.9,52.9,1019.0,47.6,Yes
42.8,63.6,219.5,5.2,63.0,1018.6,52.3,No
45.3,58.2,214.9,7.4,60.2,1015.8,52.6,Yes
39.9,57.2,242.1,9.3,57.8,1014.8,49.1,Yes
42.8,59.3,262.3,8.8,60.1,1016.1,50.5,No
41.4,65.7,221.2,8.6,64.8,1017.2,53.4,No
44.6,70.8,274.0,7.0,57.6,1020.5,57.6,No
48.3,81.8,295.7,6.2,45.4,1021.2,64.9,No
61.4,81.4,268.3,8.6,35.3,1018.9,69.4,No
63.6,71.8,55.9,10.0,38.6,1019.1,67.0,No
59.6,71.0,16.9,8.7,37.6,1019.8,65.0,No
52.4,73.0,74.7,9.1,53.4,1019.1,63.3,No
54.5,68.0,201.9,6.9,47.9,1020.8,61.5,No
52.5,67.2,212.2,6.5,60.5,1018.1,59.4,No
50.8,64.8,235.3,6.9,66.5,1016.2,58.2,Yes
51.0,66.0,12.0,8.0,51.3,1006.9,58.5,Yes
47.7,57.3,250.3,8.6,83.1,1004.2,52.5,Yes
48.4,57.9,288.6,7.0,78.2,1005.5,51.7,Yes
45.9,65.3,268.6,9.0,68.2,1015.6,54.5,Yes
46.1,67.8,232.9,6.3,58.5,1018.1,56.8,Yes
52.0,61.2,70.4,4.8,80.3,1010.5,57.2,Yes
50.3,64.9,252.4,10.2,65.3,1011.5,57.6,Yes
44.7,73.2,192.0,10.7,49.3,1015.9,59.4,No
51.9,62.3,207.1,9.9,57.1,1006.5,58.3,Yes
46.9,69.3,209.4,12.4,66.4,1004.5,57.8,Yes
50.1,72.0,269.3,11.3,49.6,1009.0,60.7,No
49.8,57.9,99.5,5.1,70.3,1013.3,55.4,Yes
46.6,77.7,113.4,8.3,52.8,1013.3,63.8,Yes
63.0,80.5,81.4,6.9,34.8,1012.1,70.7,Yes
58.0,84.5,287.1,6.2,57.1,1011.0,71.6,No
61.0,86.2,202.2,5.4,61.9,1010.8,74.0,No
68.3,78.0,181.5,7.1,81.7,1006.7,70.9,Yes
59.6,69.6,69.4,6.2,98.9,1001.2,65.9,Yes
57.1,62.3,14.0,4.9,96.2,1006.4,59.3,Yes
55.3,75.8,279.6,7.0,75.5,1010.4,64.0,Yes
51.3,79.7,287.6,7.4,57.1,1011.6,66.3,No
59.5,73.8,80.1,7.3,57.7,1005.9,66.2,Yes
57.7,64.1,324.7,6.1,90.8,1005.2,60.4,Yes
54.7,75.4,277.3,9.4,70.7,1010.6,65.5,Yes
54.6,76.5,300.9,5.5,64.9,1010.9,66.8,No
62.0,75.6,272.7,7.4,57.7,1007.8,67.3,No
54.0,66.3,255.9,8.7,72.3,1006.9,60.1,Yes
52.1,75.0,212.4,10.3,59.8,1007.8,64.2,Yes
54.4,65.6,213.2,7.5,81.2,1001.7,61.0,Yes
53.0,67.8,199.5,7.6,87.1,1001.0,59.2,Yes
55.1,67.2,301.0,5.7,77.2,1006.1,60.9,Yes
50.7,79.4,105.3,9.1,72.6,1008.8,64.5,Yes
62.2,74.3,123.6,4.8,80.7,1010.9,67.6,Yes
63.1,76.6,299.0,8.1,73.8,1013.6,69.2,Yes
60.0,85.3,240.4,5.8,65.8,1012.6,73.4,No
59.1,73.9,303.1,11.3,84.7,1005.1,67.3,Yes
54.9,74.4,239.5,7.8,69.9,1001.7,65.0,Yes
63.1,78.3,234.8,8.7,64.6,1000.7,69.4,Yes
61.9,81.7,216.6,7.1,71.8,1006.0,72.7,No
